date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:20:23	145942/145942	---MCZ	200	added ('OK')	application/json	date:Sun,%2027%20Jul%202025%2015:20:25%20GMT	https://websitedemos.net/business-consulting-02/wp-json/wp/v2/pages/534	E:/Mum/websitedemos.net/business-consulting-02/wp-json/wp/v2/pages/534.json	(from https://websitedemos.net/business-consulting-02/about/)
16:20:24	2778/2778	---MCZ	200	added ('OK')	application/json	date:Sun,%2027%20Jul%202025%2015:20:25%20GMT	https://websitedemos.net/business-consulting-02/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwebsitedemos.net%2Fbusiness-consulting-02%2Fabout%2F	E:/Mum/websitedemos.net/business-consulting-02/wp-json/oembed/1.0/embed4243.json	(from https://websitedemos.net/business-consulting-02/about/)
16:20:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Jul%202025%2015:20:25%20GMT	https://websitedemos.net/business-consulting-02/?p=534	E:/Mum/websitedemos.net/business-consulting-02/index6ca3.html	(from https://websitedemos.net/business-consulting-02/about/)
16:20:24	2981/2981	---MCZ	200	added ('OK')	text/xml	date:Sun,%2027%20Jul%202025%2015:20:25%20GMT	https://websitedemos.net/business-consulting-02/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwebsitedemos.net%2Fbusiness-consulting-02%2Fabout%2F&format=xml	E:/Mum/websitedemos.net/business-consulting-02/wp-json/oembed/1.0/embed6901	(from https://websitedemos.net/business-consulting-02/about/)
16:20:24	56404/56404	---MC-	200	added ('OK')	image/jpeg	etag:W/%2260476b5a-dc54%22	https://websitedemos.net/business-consulting-02/wp-content/uploads/sites/777/2021/03/lisa-martin-profile.jpg	E:/Mum/websitedemos.net/business-consulting-02/wp-content/uploads/sites/777/2021/03/lisa-martin-profile.jpg	(from https://websitedemos.net/business-consulting-02/about/)
16:20:25	61117/61117	---MC-	200	added ('OK')	image/jpeg	etag:W/%2260476bd1-eebd%22	https://websitedemos.net/business-consulting-02/wp-content/uploads/sites/777/2021/03/lisa-quote.jpg	E:/Mum/websitedemos.net/business-consulting-02/wp-content/uploads/sites/777/2021/03/lisa-quote.jpg	(from https://websitedemos.net/business-consulting-02/about/)
16:20:25	52160/52160	---MCZ	200	added ('OK')	text/css	etag:W/%226842dd06-cbc0%22	https://websitedemos.net/business-consulting-02/wp-content/uploads/sites/777/elementor/css/post-642.css?ver=1749212422	E:/Mum/websitedemos.net/business-consulting-02/wp-content/uploads/sites/777/elementor/css/post-642e0ff.css	(from https://websitedemos.net/business-consulting-02/services/)
16:20:25	168564/168564	---MCZ	200	added ('OK')	application/json	date:Sun,%2027%20Jul%202025%2012:39:01%20GMT	https://websitedemos.net/business-consulting-02/wp-json/wp/v2/pages/642	E:/Mum/websitedemos.net/business-consulting-02/wp-json/wp/v2/pages/642.json	(from https://websitedemos.net/business-consulting-02/services/)
16:20:26	2818/2818	---MCZ	200	added ('OK')	application/json	date:Sun,%2027%20Jul%202025%2015:20:27%20GMT	https://websitedemos.net/business-consulting-02/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwebsitedemos.net%2Fbusiness-consulting-02%2Fservices%2F	E:/Mum/websitedemos.net/business-consulting-02/wp-json/oembed/1.0/embed8a0c.json	(from https://websitedemos.net/business-consulting-02/services/)
16:20:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Jul%202025%2015:20:27%20GMT	https://websitedemos.net/business-consulting-02/?p=642	E:/Mum/websitedemos.net/business-consulting-02/indexd1c3.html	(from https://websitedemos.net/business-consulting-02/services/)
16:20:26	3021/3021	---MCZ	200	added ('OK')	text/xml	date:Sun,%2027%20Jul%202025%2015:20:27%20GMT	https://websitedemos.net/business-consulting-02/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwebsitedemos.net%2Fbusiness-consulting-02%2Fservices%2F&format=xml	E:/Mum/websitedemos.net/business-consulting-02/wp-json/oembed/1.0/embed1839	(from https://websitedemos.net/business-consulting-02/services/)
16:20:26	10071/10071	---MCZ	200	added ('OK')	text/css	etag:W/%22687f7856-2757%22	https://websitedemos.net/business-consulting-02/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=3.30.2	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/elementor/assets/css/widget-icon-box.mindabc.css	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:27	5150/5150	---MCZ	200	added ('OK')	text/css	etag:W/%22687f7856-141e%22	https://websitedemos.net/business-consulting-02/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=3.30.2	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/elementor/assets/css/widget-social-icons.mindabc.css	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:27	7025/7025	---MCZ	200	added ('OK')	text/css	etag:W/%22687f7856-1b71%22	https://websitedemos.net/business-consulting-02/wp-content/plugins/elementor/assets/css/conditionals/apple-webkit.min.css?ver=3.30.2	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/elementor/assets/css/conditionals/apple-webkit.mindabc.css	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:27	301/301	---MCZ	200	added ('OK')	text/css	etag:W/%22687f7856-12d%22	https://websitedemos.net/business-consulting-02/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=3.30.2	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/elementor/assets/css/widget-google_maps.mindabc.css	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:27	10310/10310	---MCZ	200	added ('OK')	text/css	etag:W/%22687f7856-2846%22	https://websitedemos.net/business-consulting-02/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.30.2	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/elementor/assets/css/widget-icon-list.mindabc.css	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:27	14987/14987	---MCZ	200	added ('OK')	text/css	etag:W/%226842ddea-3a8b%22	https://websitedemos.net/business-consulting-02/wp-content/uploads/sites/777/elementor/css/post-736.css?ver=1749212650	E:/Mum/websitedemos.net/business-consulting-02/wp-content/uploads/sites/777/elementor/css/post-736e4fa.css	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:28	675/675	---MCZ	200	added ('OK')	text/css	etag:W/%22687f7856-2a3%22	https://websitedemos.net/business-consulting-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:28	70576/70576	---MCZ	200	added ('OK')	application/json	date:Sun,%2027%20Jul%202025%2015:20:29%20GMT	https://websitedemos.net/business-consulting-02/wp-json/wp/v2/pages/736	E:/Mum/websitedemos.net/business-consulting-02/wp-json/wp/v2/pages/736.json	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:29	2799/2799	---MCZ	200	added ('OK')	application/json	date:Sun,%2027%20Jul%202025%2015:20:30%20GMT	https://websitedemos.net/business-consulting-02/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwebsitedemos.net%2Fbusiness-consulting-02%2Fcontact%2F	E:/Mum/websitedemos.net/business-consulting-02/wp-json/oembed/1.0/embedbfd4.json	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Jul%202025%2015:20:30%20GMT	https://websitedemos.net/business-consulting-02/?p=736	E:/Mum/websitedemos.net/business-consulting-02/indexdd7c.html	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:29	3001/3001	---MCZ	200	added ('OK')	text/xml	date:Sun,%2027%20Jul%202025%2015:20:30%20GMT	https://websitedemos.net/business-consulting-02/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwebsitedemos.net%2Fbusiness-consulting-02%2Fcontact%2F&format=xml	E:/Mum/websitedemos.net/business-consulting-02/wp-json/oembed/1.0/embeddb39	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:29	57784/57784	---MCZ	200	added ('OK')	text/css	etag:W/%22687f7aa0-e1b8%22	https://websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-base.min.css?ver=1.9.6.2	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-base.minb37f.css	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:29	18905/18905	---MCZ	200	added ('OK')	text/javascript	etag:W/%22680730a0-49d9%22	https://websitedemos.net/business-consulting-02/wp-includes/js/underscore.min.js?ver=1.13.7	E:/Mum/websitedemos.net/business-consulting-02/wp-includes/js/underscore.min3ab8.js	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:30	1426/1426	---MCZ	200	added ('OK')	text/javascript	etag:W/%226364ec0a-592%22	https://websitedemos.net/business-consulting-02/wp-includes/js/wp-util.min.js?ver=6.8.2	E:/Mum/websitedemos.net/business-consulting-02/wp-includes/js/wp-util.min6c2d.js	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:30	47974/47974	---MCZ	200	added ('OK')	text/javascript	etag:W/%22687f7aa0-bb66%22	https://websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/js/frontend/wpforms.min.js?ver=1.9.6.2	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/js/frontend/wpforms.minb37f.js	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:30	1485/1485	---MCZ	200	added ('OK')	text/javascript	etag:W/%22687f7aa0-5cd%22	https://websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.9.6.2	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.minb37f.js	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:30	25308/25308	---MCZ	200	added ('OK')	text/javascript	etag:W/%22687f7aa0-62dc%22	https://websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min.js?ver=1.21.0	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min3c17.js	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:30	4014/4014	---MCZ	200	added ('OK')	text/javascript	etag:W/%22687f7aa0-fae%22	https://websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.min.js?ver=1.1.2	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.mincfa9.js	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:31	1713/1713	---MCZ	200	added ('OK')	text/javascript	etag:W/%22687f7aa0-6b1%22	https://websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/lib/punycode.min.js?ver=1.0.0	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/lib/punycode.min8a54.js	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:31	1490/1490	---MCZ	200	added ('OK')	text/javascript	etag:W/%22687f7aa0-5d2%22	https://websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/js/share/utils.min.js?ver=1.9.6.2	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/js/share/utils.minb37f.js	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:32	1057/1057	---MCZ	200	added ('OK')	text/javascript	etag:W/%22687f7aa0-421%22	https://websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/js/frontend/fields/address.min.js?ver=1.9.6.2	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/js/frontend/fields/address.minb37f.js	(from https://websitedemos.net/business-consulting-02/contact/)
16:20:32	265686/265686	---MC-	200	added ('OK')	image/png	etag:W/%226035e7d3-40dd6%22	https://websitedemos.net/business-consulting-02/wp-content/uploads/sites/777/2021/02/business-consulting-about-video-img.png	E:/Mum/websitedemos.net/business-consulting-02/wp-content/uploads/sites/777/2021/02/business-consulting-about-video-img.png	(from https://websitedemos.net/business-consulting-02/wp-content/uploads/sites/777/elementor/css/post-534.css?ver=1749211799)
16:20:32	214144/214144	---MC-	200	added ('OK')	image/jpeg	etag:W/%226035ee78-34480%22	https://websitedemos.net/business-consulting-02/wp-content/uploads/sites/777/2021/02/business-consulting-main-services-img-bg.jpg	E:/Mum/websitedemos.net/business-consulting-02/wp-content/uploads/sites/777/2021/02/business-consulting-main-services-img-bg.jpg	(from https://websitedemos.net/business-consulting-02/wp-content/uploads/sites/777/elementor/css/post-642.css?ver=1749212422)
16:20:33	375279/375279	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Jul%202025%2015:20:34%20GMT	https://websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/pro/images/times-solid-white.svg	E:/Mum/websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/pro/images/times-solid-white.svg	(from https://websitedemos.net/business-consulting-02/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-base.min.css?ver=1.9.6.2)
